employee_id,score,pillar_code,year
EMP100610,4.0,LIE,2023.0
EMP100611,4.0,LIE,2023.0
EMP100612,2.0,LIE,2023.0
EMP100613,3.0,LIE,2023.0
EMP100614,5.0,LIE,2023.0
EMP100615,3.0,LIE,2023.0
EMP100616,3.0,LIE,2023.0
EMP100617,1.0,LIE,2023.0
EMP100618,2.0,LIE,2023.0
EMP100619,4.0,LIE,2023.0
EMP100620,3.0,LIE,2023.0
EMP100621,2.0,LIE,2023.0
EMP100622,3.0,LIE,2023.0
EMP100623,2.0,LIE,2023.0
EMP100624,4.0,LIE,2023.0
EMP100625,2.0,LIE,2023.0
EMP100626,3.0,LIE,2023.0
EMP100627,3.0,LIE,2023.0
EMP100628,2.0,LIE,2023.0
EMP100629,3.0,LIE,2023.0
EMP100630,3.0,LIE,2023.0
EMP100631,1.0,LIE,2023.0
EMP100632,4.0,LIE,2023.0
EMP100633,3.0,LIE,2023.0
EMP100634,3.0,LIE,2023.0
EMP100635,2.0,LIE,2023.0
EMP100636,3.0,LIE,2023.0
EMP100637,3.0,LIE,2023.0
EMP100638,3.0,LIE,2023.0
EMP100639,3.0,LIE,2023.0
EMP100640,3.0,LIE,2023.0
EMP100641,3.0,LIE,2023.0
EMP100642,4.0,LIE,2023.0
EMP100643,1.0,LIE,2023.0
EMP100644,4.0,LIE,2023.0
EMP100645,3.0,LIE,2023.0
EMP100646,,LIE,2023.0
EMP100647,3.0,LIE,2023.0
EMP100648,1.0,LIE,2023.0
EMP100649,5.0,LIE,2023.0
EMP100650,2.0,LIE,2023.0
EMP100651,3.0,LIE,2023.0
EMP100652,3.0,LIE,2023.0
EMP100653,5.0,LIE,2023.0
EMP100654,2.0,LIE,2023.0
EMP100655,3.0,LIE,2023.0
EMP100656,5.0,LIE,2023.0
EMP100657,5.0,LIE,2023.0
EMP100658,1.0,LIE,2023.0
EMP100659,5.0,LIE,2023.0
EMP100660,5.0,LIE,2023.0
EMP100661,2.0,LIE,2023.0
EMP100662,4.0,LIE,2023.0
EMP100663,3.0,LIE,2023.0
EMP100664,4.0,LIE,2023.0
EMP100665,5.0,LIE,2023.0
EMP100666,2.0,LIE,2023.0
EMP100667,5.0,LIE,2023.0
EMP100668,3.0,LIE,2023.0
EMP100669,3.0,LIE,2023.0
EMP100670,2.0,LIE,2023.0
EMP100671,5.0,LIE,2023.0
EMP100672,1.0,LIE,2023.0
EMP100673,3.0,LIE,2023.0
EMP100674,4.0,LIE,2023.0
EMP100675,,LIE,2023.0
EMP100676,4.0,LIE,2023.0
EMP100677,2.0,LIE,2023.0
EMP100678,3.0,LIE,2023.0
EMP100679,2.0,LIE,2023.0
EMP100680,4.0,LIE,2023.0
EMP100681,3.0,LIE,2023.0
EMP100682,5.0,LIE,2023.0
EMP100683,3.0,LIE,2023.0
EMP100684,4.0,LIE,2023.0
EMP100685,4.0,LIE,2023.0
EMP100686,5.0,LIE,2023.0
EMP100687,2.0,LIE,2023.0
EMP100688,2.0,LIE,2023.0
EMP100689,2.0,LIE,2023.0
EMP100690,2.0,LIE,2023.0
EMP100691,4.0,LIE,2023.0
EMP100692,2.0,LIE,2023.0
EMP100693,3.0,LIE,2023.0
EMP100694,5.0,LIE,2023.0
EMP100695,,LIE,2023.0
EMP100696,4.0,LIE,2023.0
EMP100697,2.0,LIE,2023.0
EMP100698,6.0,LIE,2023.0
EMP100699,3.0,LIE,2023.0
EMP100700,3.0,LIE,2023.0
EMP100701,4.0,LIE,2023.0
EMP100702,2.0,LIE,2023.0
EMP100703,4.0,LIE,2023.0
EMP100704,2.0,LIE,2023.0
EMP100705,2.0,LIE,2023.0
EMP100706,3.0,LIE,2023.0
EMP100707,3.0,LIE,2023.0
EMP100708,2.0,LIE,2023.0
EMP100709,4.0,LIE,2023.0
EMP100710,4.0,LIE,2023.0
EMP100711,3.0,LIE,2023.0
EMP100712,3.0,LIE,2023.0
EMP100713,3.0,LIE,2023.0
EMP100714,3.0,LIE,2023.0
EMP100715,5.0,LIE,2023.0
EMP100716,3.0,LIE,2023.0
EMP100717,3.0,LIE,2023.0
EMP100718,,LIE,2023.0
EMP100719,,LIE,2023.0
EMP100720,4.0,LIE,2023.0
EMP100721,5.0,LIE,2023.0
EMP100722,4.0,LIE,2023.0
EMP100723,5.0,LIE,2023.0
EMP100724,3.0,LIE,2023.0
EMP100725,3.0,LIE,2023.0
EMP100726,2.0,LIE,2023.0
EMP100727,2.0,LIE,2023.0
EMP100728,2.0,LIE,2023.0
EMP100729,3.0,LIE,2023.0
EMP100730,4.0,LIE,2023.0
EMP100731,3.0,LIE,2023.0
EMP100732,3.0,LIE,2023.0
EMP100733,4.0,LIE,2023.0
EMP100734,5.0,LIE,2023.0
EMP100735,5.0,LIE,2023.0
EMP100736,3.0,LIE,2023.0
EMP100737,2.0,LIE,2023.0
EMP100738,1.0,LIE,2023.0
EMP100739,2.0,LIE,2023.0
EMP100740,,LIE,2023.0
EMP100741,2.0,LIE,2023.0
EMP100742,3.0,LIE,2023.0
EMP100743,3.0,LIE,2023.0
EMP100744,4.0,LIE,2023.0
EMP100745,3.0,LIE,2023.0
EMP100746,3.0,LIE,2023.0
EMP100747,3.0,LIE,2023.0
EMP100748,5.0,LIE,2023.0
EMP100749,,LIE,2023.0
EMP100750,1.0,LIE,2023.0
EMP100751,1.0,LIE,2023.0
EMP100752,3.0,LIE,2023.0
EMP100753,4.0,LIE,2023.0
EMP100754,1.0,LIE,2023.0
EMP100755,4.0,LIE,2023.0
EMP100756,2.0,LIE,2023.0
EMP100757,,LIE,2023.0
EMP100758,2.0,LIE,2023.0
EMP100759,5.0,LIE,2023.0
EMP100760,1.0,LIE,2023.0
EMP100761,2.0,LIE,2023.0
EMP100762,1.0,LIE,2023.0
EMP100763,1.0,LIE,2023.0
EMP100764,4.0,LIE,2023.0
EMP100765,3.0,LIE,2023.0
EMP100766,2.0,LIE,2023.0
EMP100767,,LIE,2023.0
EMP100768,,LIE,2023.0
EMP100769,3.0,LIE,2023.0
EMP100770,3.0,LIE,2023.0
EMP100771,3.0,LIE,2023.0
EMP100772,4.0,LIE,2023.0
EMP100773,3.0,LIE,2023.0
EMP100774,1.0,LIE,2023.0
EMP100775,4.0,LIE,2023.0
EMP100776,2.0,LIE,2023.0
EMP100777,4.0,LIE,2023.0
EMP100778,4.0,LIE,2023.0
EMP100779,2.0,LIE,2023.0
EMP100780,3.0,LIE,2023.0
EMP100781,4.0,LIE,2023.0
EMP100782,3.0,LIE,2023.0
EMP100783,4.0,LIE,2023.0
EMP100784,2.0,LIE,2023.0
EMP100785,1.0,LIE,2023.0
EMP100786,3.0,LIE,2023.0
EMP100787,5.0,LIE,2023.0
EMP100788,2.0,LIE,2023.0
EMP100789,3.0,LIE,2023.0
EMP100790,4.0,LIE,2023.0
EMP100791,1.0,LIE,2023.0
EMP100792,3.0,LIE,2023.0
EMP100793,1.0,LIE,2023.0
EMP100794,4.0,LIE,2023.0
EMP100795,3.0,LIE,2023.0
EMP100796,3.0,LIE,2023.0
EMP100797,1.0,LIE,2023.0
EMP100798,3.0,LIE,2023.0
EMP100799,2.0,LIE,2023.0
EMP100800,4.0,LIE,2023.0
EMP100801,4.0,LIE,2023.0
EMP100802,4.0,LIE,2023.0
EMP100803,3.0,LIE,2023.0
EMP100804,1.0,LIE,2023.0
EMP100805,2.0,LIE,2023.0
EMP100806,2.0,LIE,2023.0
EMP100807,4.0,LIE,2023.0
EMP100808,4.0,LIE,2023.0
EMP100809,3.0,LIE,2023.0
EMP100810,5.0,LIE,2023.0
EMP100811,1.0,LIE,2023.0
EMP100812,3.0,LIE,2023.0
EMP100813,2.0,LIE,2023.0
EMP100814,1.0,LIE,2023.0
EMP100815,4.0,LIE,2023.0
EMP100816,2.0,LIE,2023.0
EMP100817,2.0,LIE,2023.0
EMP100818,3.0,LIE,2023.0
EMP100819,4.0,LIE,2023.0
EMP100820,5.0,LIE,2023.0
EMP100821,4.0,LIE,2023.0
EMP100822,,LIE,2023.0
EMP100823,3.0,LIE,2023.0
EMP100824,3.0,LIE,2023.0
EMP100825,2.0,LIE,2023.0
EMP100826,2.0,LIE,2023.0
EMP100827,5.0,LIE,2023.0
EMP100828,2.0,LIE,2023.0
EMP100829,3.0,LIE,2023.0
EMP100830,,LIE,2023.0
EMP100831,,LIE,2023.0
EMP100832,,LIE,2023.0
EMP100833,4.0,LIE,2023.0
EMP100834,3.0,LIE,2023.0
EMP100835,5.0,LIE,2023.0
EMP100836,4.0,LIE,2023.0
EMP100837,2.0,LIE,2023.0
EMP100838,3.0,LIE,2023.0
EMP100839,2.0,LIE,2023.0
EMP100840,4.0,LIE,2023.0
EMP100841,5.0,LIE,2023.0
EMP100842,3.0,LIE,2023.0
EMP100843,4.0,LIE,2023.0
EMP100844,3.0,LIE,2023.0
EMP100845,3.0,LIE,2023.0
EMP100846,4.0,LIE,2023.0
EMP100847,3.0,LIE,2023.0
EMP100848,4.0,LIE,2023.0
EMP100849,4.0,LIE,2023.0
EMP100850,1.0,LIE,2023.0
EMP100851,4.0,LIE,2023.0
EMP100852,5.0,LIE,2023.0
EMP100853,1.0,LIE,2023.0
EMP100854,4.0,LIE,2023.0
EMP100855,,LIE,2023.0
EMP100856,2.0,LIE,2023.0
EMP100857,2.0,LIE,2023.0
EMP100858,4.0,LIE,2023.0
EMP100859,3.0,LIE,2023.0
EMP100860,3.0,LIE,2023.0
EMP100861,2.0,LIE,2023.0
EMP100862,4.0,LIE,2023.0
EMP100863,1.0,LIE,2023.0
EMP100864,3.0,LIE,2023.0
EMP100865,4.0,LIE,2023.0
EMP100866,3.0,LIE,2023.0
EMP100867,2.0,LIE,2023.0
EMP100868,4.0,LIE,2023.0
EMP100869,4.0,LIE,2023.0
EMP100870,1.0,LIE,2023.0
EMP100871,4.0,LIE,2023.0
EMP100872,1.0,LIE,2023.0
EMP100873,2.0,LIE,2023.0
EMP100874,1.0,LIE,2023.0
EMP100875,,LIE,2023.0
EMP100876,99.0,LIE,2023.0
EMP100877,4.0,LIE,2023.0
EMP100878,2.0,LIE,2023.0
EMP100879,3.0,LIE,2023.0
EMP100880,3.0,LIE,2023.0
EMP100881,4.0,LIE,2023.0
EMP100882,2.0,LIE,2023.0
EMP100883,4.0,LIE,2023.0
EMP100884,3.0,LIE,2023.0
EMP100885,3.0,LIE,2023.0
EMP100886,3.0,LIE,2023.0
EMP100887,2.0,LIE,2023.0
EMP100888,4.0,LIE,2023.0
EMP100889,4.0,LIE,2023.0
EMP100890,5.0,LIE,2023.0
EMP100891,3.0,LIE,2023.0
EMP100892,3.0,LIE,2023.0
EMP100893,2.0,LIE,2023.0
EMP100894,4.0,LIE,2023.0
EMP100895,3.0,LIE,2023.0
EMP100896,2.0,LIE,2023.0
EMP100897,2.0,LIE,2023.0
EMP100898,3.0,LIE,2023.0
EMP100899,4.0,LIE,2023.0
EMP100900,1.0,LIE,2023.0
EMP100901,3.0,LIE,2023.0
EMP100902,2.0,LIE,2023.0
EMP100903,3.0,LIE,2023.0
EMP100904,2.0,LIE,2023.0
EMP100905,4.0,LIE,2023.0
EMP100906,3.0,LIE,2023.0
EMP100907,4.0,LIE,2023.0
EMP100908,,LIE,2023.0
EMP100909,2.0,LIE,2023.0
EMP100910,4.0,LIE,2023.0
EMP100911,4.0,LIE,2023.0
EMP100912,3.0,LIE,2023.0
EMP100913,1.0,LIE,2023.0
EMP100914,4.0,LIE,2023.0
EMP100915,2.0,LIE,2023.0
EMP100916,3.0,LIE,2023.0
EMP100917,,LIE,2023.0
EMP100918,5.0,LIE,2023.0
EMP100919,4.0,LIE,2023.0
EMP100920,3.0,LIE,2023.0
EMP100921,5.0,LIE,2023.0
EMP100922,3.0,LIE,2023.0
EMP100923,4.0,LIE,2023.0
EMP100924,3.0,LIE,2023.0
EMP100925,3.0,LIE,2023.0
EMP100926,4.0,LIE,2023.0
EMP100927,4.0,LIE,2023.0
EMP100928,2.0,LIE,2023.0
EMP100929,3.0,LIE,2023.0
EMP100930,2.0,LIE,2023.0
EMP100931,3.0,LIE,2023.0
EMP100932,4.0,LIE,2023.0
EMP100933,4.0,LIE,2023.0
EMP100934,4.0,LIE,2023.0
EMP100935,3.0,LIE,2023.0
EMP100936,2.0,LIE,2023.0
EMP100937,3.0,LIE,2023.0
EMP100938,4.0,LIE,2023.0
EMP100939,1.0,LIE,2023.0
EMP100940,2.0,LIE,2023.0
EMP100941,5.0,LIE,2023.0
EMP100942,5.0,LIE,2023.0
EMP100943,3.0,LIE,2023.0
EMP100944,4.0,LIE,2023.0
EMP100945,2.0,LIE,2023.0
EMP100946,4.0,LIE,2023.0
EMP100947,2.0,LIE,2023.0
EMP100948,3.0,LIE,2023.0
EMP100949,2.0,LIE,2023.0
EMP100950,,LIE,2023.0
EMP100951,5.0,LIE,2023.0
EMP100952,4.0,LIE,2023.0
EMP100953,2.0,LIE,2023.0
EMP100954,3.0,LIE,2023.0
EMP100955,3.0,LIE,2023.0
EMP100956,3.0,LIE,2023.0
EMP100957,4.0,LIE,2023.0
EMP100958,3.0,LIE,2023.0
EMP100959,3.0,LIE,2023.0
EMP100960,1.0,LIE,2023.0
EMP100961,,LIE,2023.0
EMP100962,2.0,LIE,2023.0
EMP100963,2.0,LIE,2023.0
EMP100964,4.0,LIE,2023.0
EMP100965,3.0,LIE,2023.0
EMP100966,4.0,LIE,2023.0
EMP100967,5.0,LIE,2023.0
EMP100968,3.0,LIE,2023.0
EMP100969,4.0,LIE,2023.0
EMP100970,4.0,LIE,2023.0
EMP100971,4.0,LIE,2023.0
EMP100972,4.0,LIE,2023.0
EMP100973,4.0,LIE,2023.0
EMP100974,4.0,LIE,2023.0
EMP100975,4.0,LIE,2023.0
EMP100976,4.0,LIE,2023.0
EMP100977,4.0,LIE,2023.0
EMP100978,2.0,LIE,2023.0
EMP100979,2.0,LIE,2023.0
EMP100980,2.0,LIE,2023.0
EMP100981,4.0,LIE,2023.0
EMP100982,5.0,LIE,2023.0
EMP100983,,LIE,2023.0
EMP100984,2.0,LIE,2023.0
EMP100985,3.0,LIE,2023.0
EMP100986,3.0,LIE,2023.0
EMP100987,2.0,LIE,2023.0
EMP100988,4.0,LIE,2023.0
EMP100989,2.0,LIE,2023.0
EMP100990,3.0,LIE,2023.0
EMP100991,4.0,LIE,2023.0
EMP100992,3.0,LIE,2023.0
EMP100993,5.0,LIE,2023.0
EMP100994,4.0,LIE,2023.0
EMP100995,4.0,LIE,2023.0
EMP100996,4.0,LIE,2023.0
EMP100997,,LIE,2023.0
EMP100998,4.0,LIE,2023.0
EMP100999,4.0,LIE,2023.0
EMP101000,2.0,LIE,2023.0
EMP101001,3.0,LIE,2023.0
EMP101002,2.0,LIE,2023.0
EMP101003,5.0,LIE,2023.0
EMP101004,3.0,LIE,2023.0
EMP101005,3.0,LIE,2023.0
EMP101006,4.0,LIE,2023.0
EMP101007,3.0,LIE,2023.0
EMP101008,1.0,LIE,2023.0
EMP101009,2.0,LIE,2023.0
EMP101010,3.0,LIE,2023.0
EMP101011,3.0,LIE,2023.0
EMP101012,,LIE,2023.0
EMP101013,3.0,LIE,2023.0
EMP101014,,LIE,2023.0
EMP101015,4.0,LIE,2023.0
EMP101016,3.0,LIE,2023.0
EMP101017,3.0,LIE,2023.0
EMP101018,3.0,LIE,2023.0
EMP101019,3.0,LIE,2023.0
EMP101020,4.0,LIE,2023.0
EMP101021,1.0,LIE,2023.0
EMP101022,5.0,LIE,2023.0
EMP101023,2.0,LIE,2023.0
EMP101024,2.0,LIE,2023.0
EMP101025,2.0,LIE,2023.0
EMP101026,2.0,LIE,2023.0
EMP101027,2.0,LIE,2023.0
EMP101028,3.0,LIE,2023.0
EMP101029,2.0,LIE,2023.0
EMP101030,3.0,LIE,2023.0
EMP101031,4.0,LIE,2023.0
EMP101032,3.0,LIE,2023.0
EMP101033,2.0,LIE,2023.0
EMP101034,2.0,LIE,2023.0
EMP101035,,LIE,2023.0
EMP101036,3.0,LIE,2023.0
EMP101037,2.0,LIE,2023.0
EMP101038,2.0,LIE,2023.0
EMP101039,1.0,LIE,2023.0
EMP101040,4.0,LIE,2023.0
EMP101041,3.0,LIE,2023.0
EMP101042,3.0,LIE,2023.0
EMP101043,3.0,LIE,2023.0
EMP101044,3.0,LIE,2023.0
EMP101045,1.0,LIE,2023.0
EMP101046,,LIE,2023.0
EMP101047,3.0,LIE,2023.0
EMP101048,4.0,LIE,2023.0
EMP101049,2.0,LIE,2023.0
EMP101050,,LIE,2023.0
EMP101051,3.0,LIE,2023.0
EMP101052,3.0,LIE,2023.0
EMP101053,5.0,LIE,2023.0
EMP101054,3.0,LIE,2023.0
EMP101055,3.0,LIE,2023.0
EMP101056,5.0,LIE,2023.0
EMP101057,3.0,LIE,2023.0
EMP101058,4.0,LIE,2023.0
EMP101059,3.0,LIE,2023.0
EMP101060,2.0,LIE,2023.0
EMP101061,3.0,LIE,2023.0
EMP101062,4.0,LIE,2023.0
EMP101063,3.0,LIE,2023.0
EMP101064,2.0,LIE,2023.0
EMP101065,3.0,LIE,2023.0
EMP101066,5.0,LIE,2023.0
EMP101067,3.0,LIE,2023.0
EMP101068,5.0,LIE,2023.0
EMP101069,,LIE,2023.0
EMP101070,4.0,LIE,2023.0
EMP101071,3.0,LIE,2023.0
EMP101072,1.0,LIE,2023.0
EMP101073,5.0,LIE,2023.0
EMP101074,5.0,LIE,2023.0
EMP101075,4.0,LIE,2023.0
EMP101076,1.0,LIE,2023.0
EMP101077,1.0,LIE,2023.0
EMP101078,1.0,LIE,2023.0
EMP101079,1.0,LIE,2023.0
EMP101080,3.0,LIE,2023.0
EMP101081,5.0,LIE,2023.0
EMP101082,5.0,LIE,2023.0
EMP101083,3.0,LIE,2023.0
EMP101084,3.0,LIE,2023.0
EMP101085,3.0,LIE,2023.0
EMP101086,4.0,LIE,2023.0
EMP101087,,LIE,2023.0
EMP101088,3.0,LIE,2023.0
EMP101089,3.0,LIE,2023.0
EMP101090,2.0,LIE,2023.0
EMP101091,3.0,LIE,2023.0
EMP101092,3.0,LIE,2023.0
EMP101093,5.0,LIE,2023.0
EMP101094,4.0,LIE,2023.0
EMP101095,4.0,LIE,2023.0
EMP101096,3.0,LIE,2023.0
EMP101097,2.0,LIE,2023.0
EMP101098,1.0,LIE,2023.0
EMP101099,99.0,LIE,2023.0
EMP101100,2.0,LIE,2023.0
EMP101101,4.0,LIE,2023.0
EMP101102,5.0,LIE,2023.0
EMP101103,3.0,LIE,2023.0
EMP101104,3.0,LIE,2023.0
EMP101105,5.0,LIE,2023.0
EMP101106,3.0,LIE,2023.0
EMP101107,,LIE,2023.0
EMP101108,3.0,LIE,2023.0
EMP101109,,LIE,2023.0
EMP101110,3.0,LIE,2023.0
EMP101111,1.0,LIE,2023.0
EMP101112,,LIE,2023.0
EMP101113,4.0,LIE,2023.0
EMP101114,3.0,LIE,2023.0
EMP101115,4.0,LIE,2023.0
EMP101116,,LIE,2023.0
EMP101117,,LIE,2023.0
EMP101118,2.0,LIE,2023.0
EMP101119,3.0,LIE,2023.0
EMP101120,3.0,LIE,2023.0
EMP101121,2.0,LIE,2023.0
EMP101122,1.0,LIE,2023.0
EMP101123,,LIE,2023.0
EMP101124,4.0,LIE,2023.0
EMP101125,1.0,LIE,2023.0
EMP101126,,LIE,2023.0
EMP101127,,LIE,2023.0
EMP101128,2.0,LIE,2023.0
EMP101129,5.0,LIE,2023.0
EMP101130,5.0,LIE,2023.0
EMP101131,,LIE,2023.0
EMP101132,4.0,LIE,2023.0
EMP101133,3.0,LIE,2023.0
EMP101134,1.0,LIE,2023.0
EMP101135,1.0,LIE,2023.0
EMP101136,3.0,LIE,2023.0
EMP101137,5.0,LIE,2023.0
EMP101138,4.0,LIE,2023.0
EMP101139,2.0,LIE,2023.0
EMP101140,4.0,LIE,2023.0
EMP101141,3.0,LIE,2023.0
EMP101142,4.0,LIE,2023.0
EMP101143,1.0,LIE,2023.0
EMP101144,5.0,LIE,2023.0
EMP101145,,LIE,2023.0
EMP101146,2.0,LIE,2023.0
EMP101147,4.0,LIE,2023.0
EMP101148,5.0,LIE,2023.0
EMP101149,4.0,LIE,2023.0
EMP101150,4.0,LIE,2023.0
EMP101151,4.0,LIE,2023.0
EMP101152,5.0,LIE,2023.0
EMP101153,3.0,LIE,2023.0
EMP101154,3.0,LIE,2023.0
EMP101155,5.0,LIE,2023.0
EMP101156,4.0,LIE,2023.0
EMP101157,3.0,LIE,2023.0
EMP101158,2.0,LIE,2023.0
EMP101159,2.0,LIE,2023.0
EMP101160,3.0,LIE,2023.0
EMP101161,4.0,LIE,2023.0
EMP101162,5.0,LIE,2023.0
EMP101163,3.0,LIE,2023.0
EMP101164,3.0,LIE,2023.0
EMP101165,3.0,LIE,2023.0
EMP101166,4.0,LIE,2023.0
EMP101167,4.0,LIE,2023.0
EMP101168,4.0,LIE,2023.0
EMP101169,3.0,LIE,2023.0
EMP101170,2.0,LIE,2023.0
EMP101171,1.0,LIE,2023.0
EMP101172,1.0,LIE,2023.0
EMP101173,3.0,LIE,2023.0
EMP101174,4.0,LIE,2023.0
EMP101175,3.0,LIE,2023.0
EMP101176,4.0,LIE,2023.0
EMP101177,3.0,LIE,2023.0
EMP101178,3.0,LIE,2023.0
EMP101179,3.0,LIE,2023.0
EMP101180,2.0,LIE,2023.0
EMP101181,3.0,LIE,2023.0
EMP101182,3.0,LIE,2023.0
EMP101183,,LIE,2023.0
EMP101184,2.0,LIE,2023.0
EMP101185,3.0,LIE,2023.0
EMP101186,4.0,LIE,2023.0
EMP101187,4.0,LIE,2023.0
EMP101188,3.0,LIE,2023.0
EMP101189,1.0,LIE,2023.0
EMP101190,2.0,LIE,2023.0
EMP101191,1.0,LIE,2023.0
EMP101192,4.0,LIE,2023.0
EMP101193,1.0,LIE,2023.0
EMP101194,5.0,LIE,2023.0
EMP101195,5.0,LIE,2023.0
EMP101196,,LIE,2023.0
EMP101197,4.0,LIE,2023.0
EMP101198,4.0,LIE,2023.0
EMP101199,1.0,LIE,2023.0
EMP101200,3.0,LIE,2023.0
EMP101201,4.0,LIE,2023.0
EMP101202,,LIE,2023.0
EMP101203,3.0,LIE,2023.0
EMP101204,5.0,LIE,2023.0
EMP101205,3.0,LIE,2023.0
EMP101206,2.0,LIE,2023.0
EMP101207,4.0,LIE,2023.0
EMP101208,4.0,LIE,2023.0
EMP101209,2.0,LIE,2023.0
EMP101210,4.0,LIE,2023.0
EMP101211,2.0,LIE,2023.0
EMP101212,4.0,LIE,2023.0
EMP101213,,LIE,2023.0
EMP101214,2.0,LIE,2023.0
EMP101215,1.0,LIE,2023.0
EMP101216,3.0,LIE,2023.0
EMP101217,5.0,LIE,2023.0
EMP101218,5.0,LIE,2023.0
EMP101219,2.0,LIE,2023.0
EMP101220,5.0,LIE,2023.0
EMP101221,1.0,LIE,2023.0
EMP101222,3.0,LIE,2023.0
EMP101223,5.0,LIE,2023.0
EMP101224,2.0,LIE,2023.0
EMP101225,2.0,LIE,2023.0
EMP101226,2.0,LIE,2023.0
EMP101227,4.0,LIE,2023.0
EMP101228,4.0,LIE,2023.0
EMP101229,5.0,LIE,2023.0
EMP101230,4.0,LIE,2023.0
EMP101231,,LIE,2023.0
EMP101232,1.0,LIE,2023.0
EMP101233,3.0,LIE,2023.0
EMP101234,3.0,LIE,2023.0
EMP101235,4.0,LIE,2023.0
EMP101236,5.0,LIE,2023.0
EMP101237,5.0,LIE,2023.0
EMP101238,,LIE,2023.0
EMP101239,4.0,LIE,2023.0
EMP101240,2.0,LIE,2023.0
EMP101241,4.0,LIE,2023.0
EMP101242,3.0,LIE,2023.0
EMP101243,3.0,LIE,2023.0
EMP101244,3.0,LIE,2023.0
EMP101245,1.0,LIE,2023.0
EMP101246,5.0,LIE,2023.0
EMP101247,3.0,LIE,2023.0
EMP101248,2.0,LIE,2023.0
EMP101249,3.0,LIE,2023.0
EMP101250,1.0,LIE,2023.0
EMP101251,2.0,LIE,2023.0
EMP101252,2.0,LIE,2023.0
EMP101253,3.0,LIE,2023.0
EMP101254,4.0,LIE,2023.0
EMP101255,,LIE,2023.0
EMP101256,4.0,LIE,2023.0
EMP101257,2.0,LIE,2023.0
EMP101258,1.0,LIE,2023.0
EMP101259,4.0,LIE,2023.0
EMP101260,,LIE,2023.0
EMP101261,,LIE,2023.0
EMP101262,3.0,LIE,2023.0
EMP101263,3.0,LIE,2023.0
EMP101264,,LIE,2023.0
EMP101265,3.0,LIE,2023.0
EMP101266,3.0,LIE,2023.0
EMP101267,2.0,LIE,2023.0
EMP101268,4.0,LIE,2023.0
EMP101269,,LIE,2023.0
EMP101270,2.0,LIE,2023.0
EMP101271,3.0,LIE,2023.0
EMP101272,2.0,LIE,2023.0
EMP101273,3.0,LIE,2023.0
EMP101274,3.0,LIE,2023.0
EMP101275,3.0,LIE,2023.0
EMP101276,5.0,LIE,2023.0
EMP101277,1.0,LIE,2023.0
EMP101278,4.0,LIE,2023.0
EMP101279,3.0,LIE,2023.0
EMP101280,4.0,LIE,2023.0
EMP101281,3.0,LIE,2023.0
EMP101282,4.0,LIE,2023.0
EMP101283,4.0,LIE,2023.0
EMP101284,3.0,LIE,2023.0
EMP101285,4.0,LIE,2023.0
EMP101286,3.0,LIE,2023.0
EMP101287,,LIE,2023.0
EMP101288,3.0,LIE,2023.0
EMP101289,5.0,LIE,2023.0
EMP101290,4.0,LIE,2023.0
EMP101291,2.0,LIE,2023.0
EMP101292,5.0,LIE,2023.0
EMP101293,4.0,LIE,2023.0
EMP101294,2.0,LIE,2023.0
EMP101295,4.0,LIE,2023.0
EMP101296,2.0,LIE,2023.0
EMP101297,4.0,LIE,2023.0
EMP101298,1.0,LIE,2023.0
EMP101299,2.0,LIE,2023.0
EMP101300,5.0,LIE,2023.0
EMP101301,5.0,LIE,2023.0
EMP101302,4.0,LIE,2023.0
EMP101303,,LIE,2023.0
EMP101304,3.0,LIE,2023.0
EMP101305,5.0,LIE,2023.0
EMP101306,5.0,LIE,2023.0
EMP101307,2.0,LIE,2023.0
EMP101308,2.0,LIE,2023.0
EMP101309,3.0,LIE,2023.0
EMP101310,2.0,LIE,2023.0
EMP101311,1.0,LIE,2023.0
EMP101312,3.0,LIE,2023.0
EMP101313,3.0,LIE,2023.0
EMP101314,5.0,LIE,2023.0
EMP101315,3.0,LIE,2023.0
EMP101316,4.0,LIE,2023.0
EMP101317,2.0,LIE,2023.0
EMP101318,3.0,LIE,2023.0
EMP101319,3.0,LIE,2023.0
EMP101320,1.0,LIE,2023.0
EMP101321,1.0,LIE,2023.0
EMP101322,2.0,LIE,2023.0
EMP101323,2.0,LIE,2023.0
EMP101324,5.0,LIE,2023.0
EMP101325,3.0,LIE,2023.0
EMP101326,3.0,LIE,2023.0
EMP101327,3.0,LIE,2023.0
EMP101328,3.0,LIE,2023.0
EMP101329,2.0,LIE,2023.0
EMP101330,5.0,LIE,2023.0
EMP101331,1.0,LIE,2023.0
EMP101332,5.0,LIE,2023.0
EMP101333,3.0,LIE,2023.0
EMP101334,2.0,LIE,2023.0
EMP101335,,LIE,2023.0
EMP101336,4.0,LIE,2023.0
EMP101337,2.0,LIE,2023.0
EMP101338,1.0,LIE,2023.0
EMP101339,3.0,LIE,2023.0
EMP101340,4.0,LIE,2023.0
EMP101341,3.0,LIE,2023.0
EMP101342,5.0,LIE,2023.0
EMP101343,4.0,LIE,2023.0
EMP101344,3.0,LIE,2023.0
EMP101345,5.0,LIE,2023.0
EMP101346,5.0,LIE,2023.0
EMP101347,2.0,LIE,2023.0
EMP101348,5.0,LIE,2023.0
EMP101349,3.0,LIE,2023.0
EMP101350,3.0,LIE,2023.0
EMP101351,5.0,LIE,2023.0
EMP101352,1.0,LIE,2023.0
EMP101353,5.0,LIE,2023.0
